[{'label': 'fear', 'score': 0.9938428401947021}, {'label': 'neutral', 'score': 0.00176040839869529}, {'label': 'nervousness', 'score': 0.0009399746195413172}, {'label': 'approval', 'score': 0.0005978410481475294}, {'label': 'caring', 'score': 0.00045154811232350767}]
[{'label': 'admiration', 'score': 0.9266662001609802}, {'label': 'neutral', 'score': 0.06506028771400452}, {'label': 'approval', 'score': 0.0027147827204316854}, {'label': 'optimism', 'score': 0.0012400050181895494}, {'label': 'gratitude', 'score': 0.0010802637552842498}]
[{'label': 'admiration', 'score': 0.949353814125061}, {'label': 'neutral', 'score': 0.0422583743929863}, {'label': 'approval', 'score': 0.0034999828785657883}, {'label': 'optimism', 'score': 0.0012151418486610055}, {'label': 'gratitude', 'score': 0.0008908135932870209}]
[{'label': 'admiration', 'score': 0.9001904129981995}, {'label': 'neutral', 'score': 0.08828970044851303}, {'label': 'approval', 'score': 0.004107222892343998}, {'label': 'optimism', 'score': 0.0022750438656657934}, {'label': 'gratitude', 'score': 0.0012097078142687678}]
[{'label': 'admiration', 'score': 0.8155781626701355}, {'label': 'neutral', 'score': 0.16668356955051422}, {'label': 'approval', 'score': 0.006637309677898884}, {'label': 'optimism', 'score': 0.00414842925965786}, {'label': 'disapproval', 'score': 0.0014386270195245743}]
[{'label': 'admiration', 'score': 0.5300127863883972}, {'label': 'neutral', 'score': 0.445113867521286}, {'label': 'approval', 'score': 0.008685902692377567}, {'label': 'optimism', 'score': 0.005174492485821247}, {'label': 'disappointment', 'score': 0.002146767918020487}]
[{'label': 'neutral', 'score': 0.7766959071159363}, {'label': 'admiration', 'score': 0.19038480520248413}, {'label': 'optimism', 'score': 0.011580231599509716}, {'label': 'approval', 'score': 0.005685843527317047}, {'label': 'caring', 'score': 0.005231818649917841}]
[{'label': 'admiration', 'score': 0.5363372564315796}, {'label': 'neutral', 'score': 0.4457630515098572}, {'label': 'approval', 'score': 0.005467606242746115}, {'label': 'gratitude', 'score': 0.0029500320088118315}, {'label': 'optimism', 'score': 0.0028245726134628057}]
[{'label': 'admiration', 'score': 0.7591845393180847}, {'label': 'neutral', 'score': 0.22471584379673004}, {'label': 'approval', 'score': 0.005250308662652969}, {'label': 'gratitude', 'score': 0.003160874592140317}, {'label': 'optimism', 'score': 0.0027560265734791756}]
[{'label': 'admiration', 'score': 0.8198811411857605}, {'label': 'neutral', 'score': 0.1654013693332672}, {'label': 'approval', 'score': 0.00427941745147109}, {'label': 'gratitude', 'score': 0.0032860112842172384}, {'label': 'optimism', 'score': 0.002918673912063241}]
[{'label': 'admiration', 'score': 0.504238486289978}, {'label': 'neutral', 'score': 0.47796303033828735}, {'label': 'approval', 'score': 0.005607922095805407}, {'label': 'optimism', 'score': 0.004388503730297089}, {'label': 'gratitude', 'score': 0.002045469591394067}]
[{'label': 'neutral', 'score': 0.6419918537139893}, {'label': 'admiration', 'score': 0.3413165211677551}, {'label': 'approval', 'score': 0.004880049731582403}, {'label': 'optimism', 'score': 0.004158375784754753}, {'label': 'gratitude', 'score': 0.002161362674087286}]
[{'label': 'neutral', 'score': 0.9617236852645874}, {'label': 'admiration', 'score': 0.025777358561754227}, {'label': 'optimism', 'score': 0.00463465042412281}, {'label': 'approval', 'score': 0.0021485737524926662}, {'label': 'realization', 'score': 0.001497470075264573}]
[{'label': 'neutral', 'score': 0.9834369421005249}, {'label': 'admiration', 'score': 0.008350730873644352}, {'label': 'optimism', 'score': 0.0032260739244520664}, {'label': 'approval', 'score': 0.0013798470608890057}, {'label': 'realization', 'score': 0.0007460050983354449}]
[{'label': 'neutral', 'score': 0.9845277667045593}, {'label': 'admiration', 'score': 0.007323775440454483}, {'label': 'optimism', 'score': 0.0030966070480644703}, {'label': 'approval', 'score': 0.0014415262266993523}, {'label': 'realization', 'score': 0.0007416615844704211}]
[{'label': 'neutral', 'score': 0.8617321252822876}, {'label': 'admiration', 'score': 0.12390618026256561}, {'label': 'optimism', 'score': 0.004448988009244204}, {'label': 'approval', 'score': 0.0030169286765158176}, {'label': 'realization', 'score': 0.0014692333061248064}]
[{'label': 'admiration', 'score': 0.7590670585632324}, {'label': 'neutral', 'score': 0.226854607462883}, {'label': 'approval', 'score': 0.0037099593318998814}, {'label': 'optimism', 'score': 0.0026359697803854942}, {'label': 'pride', 'score': 0.0014630993828177452}]
[{'label': 'admiration', 'score': 0.7679847478866577}, {'label': 'neutral', 'score': 0.21828070282936096}, {'label': 'approval', 'score': 0.004073997028172016}, {'label': 'optimism', 'score': 0.0023729829117655754}, {'label': 'pride', 'score': 0.0012722022365778685}]
[{'label': 'admiration', 'score': 0.9372472763061523}, {'label': 'neutral', 'score': 0.05460227653384209}, {'label': 'approval', 'score': 0.002682579681277275}, {'label': 'optimism', 'score': 0.0015556889120489359}, {'label': 'gratitude', 'score': 0.0010680705308914185}]
[{'label': 'admiration', 'score': 0.9258877635002136}, {'label': 'neutral', 'score': 0.06507336348295212}, {'label': 'approval', 'score': 0.0028432649560272694}, {'label': 'optimism', 'score': 0.0016766259213909507}, {'label': 'pride', 'score': 0.0008682594052515924}]
[{'label': 'admiration', 'score': 0.7433505058288574}, {'label': 'neutral', 'score': 0.23875635862350464}, {'label': 'approval', 'score': 0.005312830675393343}, {'label': 'optimism', 'score': 0.004151082597672939}, {'label': 'pride', 'score': 0.0024245413951575756}]
[{'label': 'neutral', 'score': 0.7928450107574463}, {'label': 'admiration', 'score': 0.18948256969451904}, {'label': 'optimism', 'score': 0.0059074945747852325}, {'label': 'approval', 'score': 0.004375942517071962}, {'label': 'realization', 'score': 0.0014417391503229737}]
[{'label': 'admiration', 'score': 0.5724692940711975}, {'label': 'neutral', 'score': 0.4120039939880371}, {'label': 'approval', 'score': 0.004081670194864273}, {'label': 'optimism', 'score': 0.0035718013532459736}, {'label': 'gratitude', 'score': 0.0011658136500045657}]
[{'label': 'neutral', 'score': 0.82720947265625}, {'label': 'admiration', 'score': 0.1574227660894394}, {'label': 'optimism', 'score': 0.004762593191117048}, {'label': 'approval', 'score': 0.0027748001739382744}, {'label': 'caring', 'score': 0.0013101509539410472}]
[{'label': 'admiration', 'score': 0.9248158931732178}, {'label': 'neutral', 'score': 0.06706643849611282}, {'label': 'approval', 'score': 0.002400434808805585}, {'label': 'optimism', 'score': 0.0015486605698242784}, {'label': 'gratitude', 'score': 0.0010637791128829122}]
[{'label': 'admiration', 'score': 0.9579789638519287}, {'label': 'neutral', 'score': 0.035107824951410294}, {'label': 'approval', 'score': 0.0024130961392074823}, {'label': 'optimism', 'score': 0.001205255277454853}, {'label': 'gratitude', 'score': 0.0011047368170693517}]
[{'label': 'admiration', 'score': 0.9607787132263184}, {'label': 'neutral', 'score': 0.0326077863574028}, {'label': 'approval', 'score': 0.0016624395502731204}, {'label': 'optimism', 'score': 0.0015171514824032784}, {'label': 'gratitude', 'score': 0.0009022684535011649}]
[{'label': 'admiration', 'score': 0.9054482579231262}, {'label': 'neutral', 'score': 0.08327128738164902}, {'label': 'approval', 'score': 0.0033105628099292517}, {'label': 'optimism', 'score': 0.0025275927037000656}, {'label': 'pride', 'score': 0.0013025918742641807}]
[{'label': 'admiration', 'score': 0.962574303150177}, {'label': 'neutral', 'score': 0.030975529924035072}, {'label': 'approval', 'score': 0.0018988269148394465}, {'label': 'optimism', 'score': 0.0012350678443908691}, {'label': 'pride', 'score': 0.0006201498908922076}]
[{'label': 'admiration', 'score': 0.7795120477676392}, {'label': 'neutral', 'score': 0.20239345729351044}, {'label': 'approval', 'score': 0.004970831796526909}, {'label': 'optimism', 'score': 0.004032080061733723}, {'label': 'pride', 'score': 0.0019070572452619672}]
[{'label': 'admiration', 'score': 0.9664779305458069}, {'label': 'neutral', 'score': 0.025243394076824188}, {'label': 'approval', 'score': 0.003456773702055216}, {'label': 'pride', 'score': 0.0013259196421131492}, {'label': 'optimism', 'score': 0.0009458692511543632}]
[{'label': 'admiration', 'score': 0.9577434659004211}, {'label': 'neutral', 'score': 0.03308654576539993}, {'label': 'approval', 'score': 0.004256308078765869}, {'label': 'pride', 'score': 0.0012633414007723331}, {'label': 'optimism', 'score': 0.0009540477767586708}]
[{'label': 'admiration', 'score': 0.8812074065208435}, {'label': 'neutral', 'score': 0.10581554472446442}, {'label': 'approval', 'score': 0.005493270233273506}, {'label': 'pride', 'score': 0.0017315499717369676}, {'label': 'optimism', 'score': 0.0012776687508448958}]
[{'label': 'admiration', 'score': 0.8689194917678833}, {'label': 'neutral', 'score': 0.11684063076972961}, {'label': 'approval', 'score': 0.0071073309518396854}, {'label': 'optimism', 'score': 0.0012286650016903877}, {'label': 'pride', 'score': 0.0011924359714612365}]
[{'label': 'admiration', 'score': 0.6461248993873596}, {'label': 'neutral', 'score': 0.33583858609199524}, {'label': 'approval', 'score': 0.005536423530429602}, {'label': 'pride', 'score': 0.0024937547277659178}, {'label': 'optimism', 'score': 0.0024594771675765514}]
[{'label': 'admiration', 'score': 0.9773815870285034}, {'label': 'neutral', 'score': 0.01560887973755598}, {'label': 'pride', 'score': 0.0024439734406769276}, {'label': 'approval', 'score': 0.001261174213141203}, {'label': 'optimism', 'score': 0.0008747165556997061}]
[{'label': 'admiration', 'score': 0.9073678851127625}, {'label': 'neutral', 'score': 0.08060719072818756}, {'label': 'pride', 'score': 0.0038466239348053932}, {'label': 'approval', 'score': 0.0019797510467469692}, {'label': 'optimism', 'score': 0.0016335526015609503}]
[{'label': 'admiration', 'score': 0.9709234833717346}, {'label': 'neutral', 'score': 0.02257593721151352}, {'label': 'approval', 'score': 0.0014989295741543174}, {'label': 'pride', 'score': 0.0013189612654969096}, {'label': 'optimism', 'score': 0.0008286934462375939}]
[{'label': 'admiration', 'score': 0.8621585369110107}, {'label': 'neutral', 'score': 0.12842467427253723}, {'label': 'approval', 'score': 0.003522581420838833}, {'label': 'optimism', 'score': 0.0012016112450510263}, {'label': 'pride', 'score': 0.0008100835839286447}]
[{'label': 'admiration', 'score': 0.9139185547828674}, {'label': 'neutral', 'score': 0.07518599182367325}, {'label': 'pride', 'score': 0.0025861780159175396}, {'label': 'approval', 'score': 0.0025385096669197083}, {'label': 'optimism', 'score': 0.0015591420233249664}]
[{'label': 'admiration', 'score': 0.9188271760940552}, {'label': 'neutral', 'score': 0.06998015195131302}, {'label': 'pride', 'score': 0.0030141505412757397}, {'label': 'approval', 'score': 0.002336331643164158}, {'label': 'optimism', 'score': 0.0016110261203721166}]
[{'label': 'admiration', 'score': 0.8788465857505798}, {'label': 'neutral', 'score': 0.1092170849442482}, {'label': 'approval', 'score': 0.0033463258296251297}, {'label': 'pride', 'score': 0.0021696684416383505}, {'label': 'optimism', 'score': 0.0020488868467509747}]
[{'label': 'admiration', 'score': 0.8190172910690308}, {'label': 'neutral', 'score': 0.1578879952430725}, {'label': 'pride', 'score': 0.007341476157307625}, {'label': 'optimism', 'score': 0.004957136698067188}, {'label': 'approval', 'score': 0.00405263202264905}]
[{'label': 'admiration', 'score': 0.8332743048667908}, {'label': 'neutral', 'score': 0.1439383625984192}, {'label': 'pride', 'score': 0.00797109492123127}, {'label': 'optimism', 'score': 0.004405385348945856}, {'label': 'approval', 'score': 0.00367002934217453}]
[{'label': 'admiration', 'score': 0.6395723223686218}, {'label': 'neutral', 'score': 0.341706246137619}, {'label': 'approval', 'score': 0.004598319996148348}, {'label': 'optimism', 'score': 0.003612527158111334}, {'label': 'pride', 'score': 0.0034998860210180283}]
[{'label': 'admiration', 'score': 0.9137059450149536}, {'label': 'neutral', 'score': 0.07539321482181549}, {'label': 'approval', 'score': 0.004107522312551737}, {'label': 'optimism', 'score': 0.0020148197654634714}, {'label': 'pride', 'score': 0.0012390748597681522}]
[{'label': 'admiration', 'score': 0.6607390642166138}, {'label': 'neutral', 'score': 0.3203286826610565}, {'label': 'approval', 'score': 0.007579667028039694}, {'label': 'optimism', 'score': 0.004768554586917162}, {'label': 'realization', 'score': 0.0010491589782759547}]
[{'label': 'neutral', 'score': 0.9840744733810425}, {'label': 'admiration', 'score': 0.009856241755187511}, {'label': 'approval', 'score': 0.001836878713220358}, {'label': 'optimism', 'score': 0.001283114543184638}, {'label': 'realization', 'score': 0.0005527563625946641}]
[{'label': 'neutral', 'score': 0.9906408190727234}, {'label': 'admiration', 'score': 0.003179974155500531}, {'label': 'optimism', 'score': 0.001984921284019947}, {'label': 'approval', 'score': 0.001757073332555592}, {'label': 'realization', 'score': 0.0006039646686986089}]
[{'label': 'neutral', 'score': 0.7096564173698425}, {'label': 'admiration', 'score': 0.2688821852207184}, {'label': 'approval', 'score': 0.007444039452821016}, {'label': 'anger', 'score': 0.0022501430939882994}, {'label': 'optimism', 'score': 0.0020467068534344435}]
[{'label': 'neutral', 'score': 0.8428845405578613}, {'label': 'admiration', 'score': 0.1362852305173874}, {'label': 'approval', 'score': 0.008331019431352615}, {'label': 'optimism', 'score': 0.0036749434657394886}, {'label': 'realization', 'score': 0.0015568288508802652}]
[{'label': 'neutral', 'score': 0.9744763374328613}, {'label': 'admiration', 'score': 0.01716810278594494}, {'label': 'approval', 'score': 0.0023510917089879513}, {'label': 'optimism', 'score': 0.0018483917228877544}, {'label': 'realization', 'score': 0.0010933013400062919}]
[{'label': 'neutral', 'score': 0.9866144061088562}, {'label': 'admiration', 'score': 0.005118229426443577}, {'label': 'approval', 'score': 0.0018512493697926402}, {'label': 'optimism', 'score': 0.0017545856535434723}, {'label': 'realization', 'score': 0.0012528975494205952}]
[{'label': 'neutral', 'score': 0.9780160784721375}, {'label': 'admiration', 'score': 0.005335306283086538}, {'label': 'optimism', 'score': 0.00486289756372571}, {'label': 'approval', 'score': 0.004631123971194029}, {'label': 'realization', 'score': 0.0018831114284694195}]
[{'label': 'neutral', 'score': 0.9304484724998474}, {'label': 'anger', 'score': 0.021835731342434883}, {'label': 'annoyance', 'score': 0.014925655908882618}, {'label': 'admiration', 'score': 0.010643291287124157}, {'label': 'approval', 'score': 0.007564160507172346}]
[{'label': 'neutral', 'score': 0.9406890869140625}, {'label': 'anger', 'score': 0.01567128114402294}, {'label': 'annoyance', 'score': 0.012583248317241669}, {'label': 'admiration', 'score': 0.010594197548925877}, {'label': 'approval', 'score': 0.007779659237712622}]
[{'label': 'neutral', 'score': 0.9626742005348206}, {'label': 'admiration', 'score': 0.017154617235064507}, {'label': 'approval', 'score': 0.00423877639696002}, {'label': 'anger', 'score': 0.0035385058727115393}, {'label': 'optimism', 'score': 0.0022757069673389196}]
[{'label': 'neutral', 'score': 0.9661087393760681}, {'label': 'admiration', 'score': 0.012011268176138401}, {'label': 'approval', 'score': 0.0034329472109675407}, {'label': 'disappointment', 'score': 0.0033396293874830008}, {'label': 'anger', 'score': 0.0033353164326399565}]
[{'label': 'neutral', 'score': 0.9777831435203552}, {'label': 'admiration', 'score': 0.005067910999059677}, {'label': 'anger', 'score': 0.0027626468800008297}, {'label': 'disappointment', 'score': 0.002514994004741311}, {'label': 'realization', 'score': 0.002407793654128909}]
[{'label': 'neutral', 'score': 0.9829351305961609}, {'label': 'anger', 'score': 0.0036126466002315283}, {'label': 'optimism', 'score': 0.0025024847127497196}, {'label': 'approval', 'score': 0.0020240573212504387}, {'label': 'annoyance', 'score': 0.001941177761182189}]
