[{'label': 'fear', 'score': 0.9769452810287476}, {'label': 'approval', 'score': 0.010637711733579636}, {'label': 'nervousness', 'score': 0.002849962329491973}, {'label': 'disapproval', 'score': 0.0018613779684528708}, {'label': 'optimism', 'score': 0.0010947523405775428}]
[{'label': 'neutral', 'score': 0.8331497311592102}, {'label': 'realization', 'score': 0.15733227133750916}, {'label': 'confusion', 'score': 0.0028764642775058746}, {'label': 'disappointment', 'score': 0.0010807024082168937}, {'label': 'sadness', 'score': 0.000978349824436009}]
[{'label': 'neutral', 'score': 0.8581304550170898}, {'label': 'realization', 'score': 0.1329171359539032}, {'label': 'confusion', 'score': 0.002787444507703185}, {'label': 'disappointment', 'score': 0.0009738033986650407}, {'label': 'approval', 'score': 0.000917866243980825}]
[{'label': 'neutral', 'score': 0.5751832127571106}, {'label': 'realization', 'score': 0.4066735506057739}, {'label': 'confusion', 'score': 0.008091202937066555}, {'label': 'approval', 'score': 0.001829075627028942}, {'label': 'surprise', 'score': 0.0012346418807283044}]
[{'label': 'neutral', 'score': 0.6884363293647766}, {'label': 'realization', 'score': 0.3001558184623718}, {'label': 'confusion', 'score': 0.0035796763841062784}, {'label': 'approval', 'score': 0.0017650459194555879}, {'label': 'disappointment', 'score': 0.0008568091434426606}]
[{'label': 'neutral', 'score': 0.7720668315887451}, {'label': 'realization', 'score': 0.21859896183013916}, {'label': 'approval', 'score': 0.002529962221160531}, {'label': 'confusion', 'score': 0.0020862140227109194}, {'label': 'disappointment', 'score': 0.000677625008393079}]
[{'label': 'neutral', 'score': 0.8842855095863342}, {'label': 'realization', 'score': 0.10928303003311157}, {'label': 'disappointment', 'score': 0.0011667731450870633}, {'label': 'sadness', 'score': 0.000809535791631788}, {'label': 'approval', 'score': 0.0007777219288982451}]
[{'label': 'neutral', 'score': 0.9511006474494934}, {'label': 'realization', 'score': 0.04319551959633827}, {'label': 'sadness', 'score': 0.001342792296782136}, {'label': 'disappointment', 'score': 0.0008951539057306945}, {'label': 'approval', 'score': 0.0004259493143763393}]
[{'label': 'neutral', 'score': 0.9684687256813049}, {'label': 'realization', 'score': 0.025798311457037926}, {'label': 'sadness', 'score': 0.0016316317487508059}, {'label': 'disappointment', 'score': 0.000967607309576124}, {'label': 'approval', 'score': 0.0004757808637805283}]
[{'label': 'neutral', 'score': 0.9903044104576111}, {'label': 'realization', 'score': 0.0054116989485919476}, {'label': 'optimism', 'score': 0.0005493333446793258}, {'label': 'disappointment', 'score': 0.0004516028275247663}, {'label': 'remorse', 'score': 0.00043991953134536743}]
[{'label': 'neutral', 'score': 0.8053096532821655}, {'label': 'realization', 'score': 0.18565253913402557}, {'label': 'confusion', 'score': 0.002684052800759673}, {'label': 'approval', 'score': 0.0013598506338894367}, {'label': 'optimism', 'score': 0.0011150103528052568}]
[{'label': 'neutral', 'score': 0.8294827342033386}, {'label': 'realization', 'score': 0.15787909924983978}, {'label': 'confusion', 'score': 0.006857615429908037}, {'label': 'approval', 'score': 0.0012435875833034515}, {'label': 'disappointment', 'score': 0.0006826532771810889}]
[{'label': 'neutral', 'score': 0.8962514400482178}, {'label': 'realization', 'score': 0.09219242632389069}, {'label': 'confusion', 'score': 0.006737163290381432}, {'label': 'approval', 'score': 0.0012394770747050643}, {'label': 'disappointment', 'score': 0.0007542322273366153}]
[{'label': 'neutral', 'score': 0.9146131873130798}, {'label': 'realization', 'score': 0.07299498468637466}, {'label': 'confusion', 'score': 0.00761472899466753}, {'label': 'disappointment', 'score': 0.0010014240397140384}, {'label': 'approval', 'score': 0.000999009353108704}]
[{'label': 'neutral', 'score': 0.7980617880821228}, {'label': 'realization', 'score': 0.18961451947689056}, {'label': 'confusion', 'score': 0.0058626760728657246}, {'label': 'disappointment', 'score': 0.0016307953046634793}, {'label': 'approval', 'score': 0.0008112171199172735}]
[{'label': 'neutral', 'score': 0.72220778465271}, {'label': 'realization', 'score': 0.2669205367565155}, {'label': 'confusion', 'score': 0.0038361595943570137}, {'label': 'approval', 'score': 0.0014880549861118197}, {'label': 'disappointment', 'score': 0.001088107586838305}]
[{'label': 'neutral', 'score': 0.8924892544746399}, {'label': 'realization', 'score': 0.1013709232211113}, {'label': 'confusion', 'score': 0.0017423302633687854}, {'label': 'disappointment', 'score': 0.0009144986979663372}, {'label': 'approval', 'score': 0.000793237064499408}]
[{'label': 'neutral', 'score': 0.9276058673858643}, {'label': 'realization', 'score': 0.06725985556840897}, {'label': 'confusion', 'score': 0.00137451128102839}, {'label': 'disappointment', 'score': 0.00078918895451352}, {'label': 'approval', 'score': 0.0006387832690961659}]
[{'label': 'neutral', 'score': 0.8321771025657654}, {'label': 'realization', 'score': 0.1606856733560562}, {'label': 'confusion', 'score': 0.0018816430820152164}, {'label': 'approval', 'score': 0.0010810005478560925}, {'label': 'disappointment', 'score': 0.0010164215927943587}]
[{'label': 'neutral', 'score': 0.8550763130187988}, {'label': 'realization', 'score': 0.13715657591819763}, {'label': 'confusion', 'score': 0.0025256427470594645}, {'label': 'approval', 'score': 0.001017966540530324}, {'label': 'disappointment', 'score': 0.0009677295456640422}]
[{'label': 'neutral', 'score': 0.8951099514961243}, {'label': 'realization', 'score': 0.09083660691976547}, {'label': 'confusion', 'score': 0.00797844585031271}, {'label': 'disappointment', 'score': 0.0012029723729938269}, {'label': 'approval', 'score': 0.0011787728872150183}]
[{'label': 'neutral', 'score': 0.7935724258422852}, {'label': 'realization', 'score': 0.18472160398960114}, {'label': 'confusion', 'score': 0.012585598975419998}, {'label': 'disappointment', 'score': 0.0021038444247096777}, {'label': 'approval', 'score': 0.0014080855762585998}]
[{'label': 'neutral', 'score': 0.7528707385063171}, {'label': 'realization', 'score': 0.2312220185995102}, {'label': 'confusion', 'score': 0.007397163193672895}, {'label': 'disappointment', 'score': 0.001685695955529809}, {'label': 'surprise', 'score': 0.0013106883270666003}]
[{'label': 'neutral', 'score': 0.8096643090248108}, {'label': 'realization', 'score': 0.1816931664943695}, {'label': 'approval', 'score': 0.001822119695134461}, {'label': 'confusion', 'score': 0.0017658831784501672}, {'label': 'optimism', 'score': 0.001417364226654172}]
[{'label': 'neutral', 'score': 0.9070872068405151}, {'label': 'realization', 'score': 0.08606834709644318}, {'label': 'confusion', 'score': 0.0015765862772241235}, {'label': 'optimism', 'score': 0.0014182091690599918}, {'label': 'approval', 'score': 0.000905303459148854}]
[{'label': 'neutral', 'score': 0.8764674663543701}, {'label': 'realization', 'score': 0.11661005020141602}, {'label': 'confusion', 'score': 0.00157928594853729}, {'label': 'optimism', 'score': 0.0013065000530332327}, {'label': 'approval', 'score': 0.0011898387456312776}]
[{'label': 'neutral', 'score': 0.8570697903633118}, {'label': 'realization', 'score': 0.13635645806789398}, {'label': 'approval', 'score': 0.0018812946509569883}, {'label': 'confusion', 'score': 0.0011998421978205442}, {'label': 'optimism', 'score': 0.0009731475729495287}]
[{'label': 'neutral', 'score': 0.8385392427444458}, {'label': 'realization', 'score': 0.15415963530540466}, {'label': 'approval', 'score': 0.0024156353902071714}, {'label': 'confusion', 'score': 0.0012504924088716507}, {'label': 'optimism', 'score': 0.0008655067649669945}]
[{'label': 'neutral', 'score': 0.8727198839187622}, {'label': 'realization', 'score': 0.1196909099817276}, {'label': 'approval', 'score': 0.0023350247647613287}, {'label': 'confusion', 'score': 0.0011077909730374813}, {'label': 'optimism', 'score': 0.0010819676099345088}]
[{'label': 'neutral', 'score': 0.9292405843734741}, {'label': 'realization', 'score': 0.06230887398123741}, {'label': 'approval', 'score': 0.0024558703880757093}, {'label': 'confusion', 'score': 0.001872714259661734}, {'label': 'optimism', 'score': 0.0013021738268435001}]
[{'label': 'neutral', 'score': 0.9197474122047424}, {'label': 'realization', 'score': 0.07033803313970566}, {'label': 'approval', 'score': 0.002954993862658739}, {'label': 'confusion', 'score': 0.002425780287012458}, {'label': 'optimism', 'score': 0.001423771376721561}]
[{'label': 'neutral', 'score': 0.8863670825958252}, {'label': 'realization', 'score': 0.10248488932847977}, {'label': 'confusion', 'score': 0.003272139932960272}, {'label': 'optimism', 'score': 0.0023119100369513035}, {'label': 'approval', 'score': 0.001898192916996777}]
[{'label': 'neutral', 'score': 0.8782163262367249}, {'label': 'realization', 'score': 0.11030269414186478}, {'label': 'optimism', 'score': 0.003761762287467718}, {'label': 'confusion', 'score': 0.0024741371162235737}, {'label': 'approval', 'score': 0.0016109676798805594}]
[{'label': 'neutral', 'score': 0.8695019483566284}, {'label': 'realization', 'score': 0.11969958990812302}, {'label': 'optimism', 'score': 0.0031804314348846674}, {'label': 'confusion', 'score': 0.0024261008948087692}, {'label': 'approval', 'score': 0.0016522534424439073}]
[{'label': 'neutral', 'score': 0.8838542699813843}, {'label': 'realization', 'score': 0.10764211416244507}, {'label': 'optimism', 'score': 0.002331041032448411}, {'label': 'approval', 'score': 0.0015864053275436163}, {'label': 'confusion', 'score': 0.0015265404945239425}]
[{'label': 'neutral', 'score': 0.9399914741516113}, {'label': 'realization', 'score': 0.05527624487876892}, {'label': 'approval', 'score': 0.0013005677610635757}, {'label': 'optimism', 'score': 0.0009653765009716153}, {'label': 'confusion', 'score': 0.0006305756396614015}]
[{'label': 'neutral', 'score': 0.9438482522964478}, {'label': 'realization', 'score': 0.05091385170817375}, {'label': 'approval', 'score': 0.0024175429716706276}, {'label': 'optimism', 'score': 0.0007519026985391974}, {'label': 'confusion', 'score': 0.0003714319900609553}]
[{'label': 'neutral', 'score': 0.9215009808540344}, {'label': 'realization', 'score': 0.07094419747591019}, {'label': 'approval', 'score': 0.0044144075363874435}, {'label': 'optimism', 'score': 0.0008520422270521522}, {'label': 'confusion', 'score': 0.0003552314592525363}]
[{'label': 'neutral', 'score': 0.9271467924118042}, {'label': 'realization', 'score': 0.06659086793661118}, {'label': 'approval', 'score': 0.00306555419228971}, {'label': 'optimism', 'score': 0.0005795987672172487}, {'label': 'disappointment', 'score': 0.0005221217288635671}]
[{'label': 'neutral', 'score': 0.9354047775268555}, {'label': 'realization', 'score': 0.05905422568321228}, {'label': 'confusion', 'score': 0.001549932872876525}, {'label': 'approval', 'score': 0.0012741446262225509}, {'label': 'disappointment', 'score': 0.0005961499409750104}]
[{'label': 'neutral', 'score': 0.881987452507019}, {'label': 'realization', 'score': 0.11098799109458923}, {'label': 'confusion', 'score': 0.0020971072372049093}, {'label': 'approval', 'score': 0.001188443973660469}, {'label': 'disappointment', 'score': 0.0007603673730045557}]
[{'label': 'neutral', 'score': 0.8901130557060242}, {'label': 'realization', 'score': 0.10276074707508087}, {'label': 'confusion', 'score': 0.0014875289052724838}, {'label': 'approval', 'score': 0.0014668199000880122}, {'label': 'optimism', 'score': 0.001172912190668285}]
[{'label': 'neutral', 'score': 0.9053091406822205}, {'label': 'realization', 'score': 0.08800356090068817}, {'label': 'approval', 'score': 0.0016281682765111327}, {'label': 'optimism', 'score': 0.001365954871289432}, {'label': 'confusion', 'score': 0.0010810308158397675}]
[{'label': 'neutral', 'score': 0.8908770680427551}, {'label': 'realization', 'score': 0.10316703468561172}, {'label': 'approval', 'score': 0.0016100904904305935}, {'label': 'optimism', 'score': 0.0009936376009136438}, {'label': 'confusion', 'score': 0.0009667252306826413}]
[{'label': 'neutral', 'score': 0.8179885745048523}, {'label': 'realization', 'score': 0.1746128350496292}, {'label': 'approval', 'score': 0.0020205744076520205}, {'label': 'confusion', 'score': 0.0016080810455605388}, {'label': 'optimism', 'score': 0.0008505937876179814}]
[{'label': 'neutral', 'score': 0.7780212759971619}, {'label': 'realization', 'score': 0.21271885931491852}, {'label': 'approval', 'score': 0.0032563351560384035}, {'label': 'confusion', 'score': 0.0016944616800174117}, {'label': 'optimism', 'score': 0.0011714027496054769}]
[{'label': 'neutral', 'score': 0.8863523602485657}, {'label': 'realization', 'score': 0.10337299853563309}, {'label': 'approval', 'score': 0.0038149324245750904}, {'label': 'confusion', 'score': 0.0018699213396757841}, {'label': 'optimism', 'score': 0.001665295334532857}]
[{'label': 'neutral', 'score': 0.8618330359458923}, {'label': 'realization', 'score': 0.12475643306970596}, {'label': 'confusion', 'score': 0.00541523564606905}, {'label': 'approval', 'score': 0.002293993951752782}, {'label': 'optimism', 'score': 0.0014592850347980857}]
[{'label': 'neutral', 'score': 0.7690936326980591}, {'label': 'realization', 'score': 0.2092299610376358}, {'label': 'confusion', 'score': 0.010511425323784351}, {'label': 'approval', 'score': 0.0026930684689432383}, {'label': 'optimism', 'score': 0.0019384637707844377}]
[{'label': 'neutral', 'score': 0.7783097624778748}, {'label': 'realization', 'score': 0.20008358359336853}, {'label': 'confusion', 'score': 0.007411658298224211}, {'label': 'optimism', 'score': 0.0036112773232162}, {'label': 'approval', 'score': 0.003365847747772932}]
[{'label': 'neutral', 'score': 0.7768774628639221}, {'label': 'realization', 'score': 0.1975996494293213}, {'label': 'confusion', 'score': 0.006529124919325113}, {'label': 'optimism', 'score': 0.006446749437600374}, {'label': 'approval', 'score': 0.004333576187491417}]
[{'label': 'neutral', 'score': 0.9004760384559631}, {'label': 'realization', 'score': 0.08391142636537552}, {'label': 'optimism', 'score': 0.003324667690321803}, {'label': 'confusion', 'score': 0.0024640439078211784}, {'label': 'joy', 'score': 0.0021338602527976036}]
[{'label': 'neutral', 'score': 0.9353032112121582}, {'label': 'realization', 'score': 0.05153951793909073}, {'label': 'optimism', 'score': 0.003727349918335676}, {'label': 'approval', 'score': 0.001870099687948823}, {'label': 'confusion', 'score': 0.0018073903629556298}]
[{'label': 'neutral', 'score': 0.9116404056549072}, {'label': 'realization', 'score': 0.07824192196130753}, {'label': 'approval', 'score': 0.0026812402065843344}, {'label': 'optimism', 'score': 0.002176303183659911}, {'label': 'confusion', 'score': 0.0017219840083271265}]
[{'label': 'neutral', 'score': 0.8767605423927307}, {'label': 'realization', 'score': 0.11059285700321198}, {'label': 'approval', 'score': 0.0044310190714895725}, {'label': 'optimism', 'score': 0.003045101184397936}, {'label': 'confusion', 'score': 0.0017238071886822581}]
[{'label': 'neutral', 'score': 0.8769627213478088}, {'label': 'realization', 'score': 0.11154939234256744}, {'label': 'approval', 'score': 0.0035776710137724876}, {'label': 'optimism', 'score': 0.0024970832746475935}, {'label': 'confusion', 'score': 0.00208120490424335}]
