[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'neutral', 'score': 0.9706094861030579}, {'label': 'optimism', 'score': 0.01593315601348877}, {'label': 'fear', 'score': 0.0018727051792666316}, {'label': 'sadness', 'score': 0.0017477143555879593}, {'label': 'grief', 'score': 0.0015820551197975874}]
[{'label': 'neutral', 'score': 0.9686511158943176}, {'label': 'optimism', 'score': 0.012348034419119358}, {'label': 'sadness', 'score': 0.005376957356929779}, {'label': 'grief', 'score': 0.0022604709956794977}, {'label': 'disappointment', 'score': 0.00216891011223197}]
[{'label': 'neutral', 'score': 0.9760643243789673}, {'label': 'optimism', 'score': 0.015901954844594002}, {'label': 'admiration', 'score': 0.0010054754093289375}, {'label': 'grief', 'score': 0.000729417079128325}, {'label': 'disappointment', 'score': 0.0007186836446635425}]
[{'label': 'neutral', 'score': 0.979476273059845}, {'label': 'optimism', 'score': 0.013567144982516766}, {'label': 'admiration', 'score': 0.0011686751386150718}, {'label': 'caring', 'score': 0.0006698633078485727}, {'label': 'approval', 'score': 0.0005694839055649936}]
[{'label': 'neutral', 'score': 0.9709130525588989}, {'label': 'optimism', 'score': 0.022097380831837654}, {'label': 'admiration', 'score': 0.001450327574275434}, {'label': 'caring', 'score': 0.0006158005562610924}, {'label': 'approval', 'score': 0.0005835636402480304}]
[{'label': 'neutral', 'score': 0.9673522710800171}, {'label': 'optimism', 'score': 0.02308458648622036}, {'label': 'admiration', 'score': 0.0013307036133483052}, {'label': 'approval', 'score': 0.000995686394162476}, {'label': 'sadness', 'score': 0.0009479727013967931}]
[{'label': 'neutral', 'score': 0.9635878801345825}, {'label': 'optimism', 'score': 0.021521611139178276}, {'label': 'sadness', 'score': 0.001991296885535121}, {'label': 'fear', 'score': 0.001842397847212851}, {'label': 'approval', 'score': 0.001545657985843718}]
[{'label': 'neutral', 'score': 0.957634687423706}, {'label': 'optimism', 'score': 0.020227959379553795}, {'label': 'fear', 'score': 0.005647474434226751}, {'label': 'approval', 'score': 0.0027246109675616026}, {'label': 'sadness', 'score': 0.0025346637703478336}]
[{'label': 'neutral', 'score': 0.9571058750152588}, {'label': 'optimism', 'score': 0.015112104825675488}, {'label': 'fear', 'score': 0.006586688570678234}, {'label': 'sadness', 'score': 0.005065306089818478}, {'label': 'grief', 'score': 0.0027341763488948345}]
[{'label': 'neutral', 'score': 0.9409621357917786}, {'label': 'sadness', 'score': 0.015178734436631203}, {'label': 'fear', 'score': 0.013944766484200954}, {'label': 'optimism', 'score': 0.010131179355084896}, {'label': 'grief', 'score': 0.004351931158453226}]
[{'label': 'neutral', 'score': 0.9354366660118103}, {'label': 'sadness', 'score': 0.025222495198249817}, {'label': 'optimism', 'score': 0.010017707012593746}, {'label': 'fear', 'score': 0.009155135601758957}, {'label': 'grief', 'score': 0.00525721674785018}]
[{'label': 'neutral', 'score': 0.9033159017562866}, {'label': 'sadness', 'score': 0.04241050407290459}, {'label': 'optimism', 'score': 0.017048977315425873}, {'label': 'fear', 'score': 0.010123537853360176}, {'label': 'grief', 'score': 0.006563107017427683}]
[{'label': 'neutral', 'score': 0.9439141750335693}, {'label': 'optimism', 'score': 0.023209819570183754}, {'label': 'sadness', 'score': 0.010872733779251575}, {'label': 'fear', 'score': 0.004891594406217337}, {'label': 'grief', 'score': 0.002868085401132703}]
[{'label': 'neutral', 'score': 0.9590389132499695}, {'label': 'optimism', 'score': 0.028125375509262085}, {'label': 'caring', 'score': 0.0019144683610647917}, {'label': 'anger', 'score': 0.0016458387253805995}, {'label': 'sadness', 'score': 0.0014828816056251526}]
[{'label': 'neutral', 'score': 0.9459357261657715}, {'label': 'optimism', 'score': 0.043397456407547}, {'label': 'caring', 'score': 0.0019421438919380307}, {'label': 'anger', 'score': 0.0018235924653708935}, {'label': 'admiration', 'score': 0.0011119378032162786}]
[{'label': 'neutral', 'score': 0.9529283046722412}, {'label': 'optimism', 'score': 0.03323853388428688}, {'label': 'anger', 'score': 0.0024752765893936157}, {'label': 'caring', 'score': 0.0020993005018681288}, {'label': 'approval', 'score': 0.0015799938701093197}]
[{'label': 'neutral', 'score': 0.6732056140899658}, {'label': 'sadness', 'score': 0.23379042744636536}, {'label': 'grief', 'score': 0.020411018282175064}, {'label': 'optimism', 'score': 0.014228129759430885}, {'label': 'disappointment', 'score': 0.01361402403563261}]
[{'label': 'neutral', 'score': 0.550300657749176}, {'label': 'sadness', 'score': 0.37516582012176514}, {'label': 'grief', 'score': 0.020643416792154312}, {'label': 'caring', 'score': 0.014343267306685448}, {'label': 'disappointment', 'score': 0.013779125176370144}]
[{'label': 'neutral', 'score': 0.528256356716156}, {'label': 'sadness', 'score': 0.23983889818191528}, {'label': 'caring', 'score': 0.15019962191581726}, {'label': 'fear', 'score': 0.02317175082862377}, {'label': 'grief', 'score': 0.015117010101675987}]
[{'label': 'sadness', 'score': 0.6548076272010803}, {'label': 'neutral', 'score': 0.27404218912124634}, {'label': 'grief', 'score': 0.021612171083688736}, {'label': 'caring', 'score': 0.013356609269976616}, {'label': 'disappointment', 'score': 0.012240528129041195}]
[{'label': 'neutral', 'score': 0.6967139840126038}, {'label': 'sadness', 'score': 0.25431591272354126}, {'label': 'disappointment', 'score': 0.01256299763917923}, {'label': 'grief', 'score': 0.01006655115634203}, {'label': 'caring', 'score': 0.006095360033214092}]
[{'label': 'neutral', 'score': 0.5908922553062439}, {'label': 'sadness', 'score': 0.35972872376441956}, {'label': 'disappointment', 'score': 0.011870854534208775}, {'label': 'grief', 'score': 0.010428833775222301}, {'label': 'caring', 'score': 0.00673349853605032}]
[{'label': 'neutral', 'score': 0.6709538698196411}, {'label': 'sadness', 'score': 0.26190459728240967}, {'label': 'caring', 'score': 0.016358140856027603}, {'label': 'grief', 'score': 0.013016647659242153}, {'label': 'disappointment', 'score': 0.010361737571656704}]
[{'label': 'neutral', 'score': 0.5886443257331848}, {'label': 'sadness', 'score': 0.2603015601634979}, {'label': 'caring', 'score': 0.07932309806346893}, {'label': 'grief', 'score': 0.020799601450562477}, {'label': 'disappointment', 'score': 0.010176577605307102}]
[{'label': 'sadness', 'score': 0.43369296193122864}, {'label': 'neutral', 'score': 0.33455103635787964}, {'label': 'caring', 'score': 0.12785282731056213}, {'label': 'grief', 'score': 0.03737316653132439}, {'label': 'fear', 'score': 0.013969474472105503}]
[{'label': 'sadness', 'score': 0.845514178276062}, {'label': 'grief', 'score': 0.05208046734333038}, {'label': 'neutral', 'score': 0.04201650619506836}, {'label': 'caring', 'score': 0.024568840861320496}, {'label': 'fear', 'score': 0.010420412756502628}]
[{'label': 'sadness', 'score': 0.8974039554595947}, {'label': 'grief', 'score': 0.034689392894506454}, {'label': 'neutral', 'score': 0.03186797723174095}, {'label': 'disappointment', 'score': 0.010352802462875843}, {'label': 'caring', 'score': 0.007371445186436176}]
[{'label': 'sadness', 'score': 0.853964626789093}, {'label': 'grief', 'score': 0.052519019693136215}, {'label': 'neutral', 'score': 0.03452392667531967}, {'label': 'fear', 'score': 0.01693963259458542}, {'label': 'caring', 'score': 0.013759084045886993}]
[{'label': 'sadness', 'score': 0.8849688172340393}, {'label': 'grief', 'score': 0.05631433054804802}, {'label': 'fear', 'score': 0.020971931517124176}, {'label': 'disappointment', 'score': 0.01078835129737854}, {'label': 'neutral', 'score': 0.010149279609322548}]
[{'label': 'sadness', 'score': 0.881652295589447}, {'label': 'grief', 'score': 0.07070182263851166}, {'label': 'neutral', 'score': 0.01789449155330658}, {'label': 'disappointment', 'score': 0.009055194444954395}, {'label': 'fear', 'score': 0.00543286744505167}]
[{'label': 'sadness', 'score': 0.8882772922515869}, {'label': 'grief', 'score': 0.055224206298589706}, {'label': 'neutral', 'score': 0.014019707217812538}, {'label': 'caring', 'score': 0.011764495633542538}, {'label': 'disappointment', 'score': 0.011596550233662128}]
[{'label': 'sadness', 'score': 0.9269188046455383}, {'label': 'grief', 'score': 0.032806262373924255}, {'label': 'neutral', 'score': 0.013396752998232841}, {'label': 'disappointment', 'score': 0.009950163774192333}, {'label': 'caring', 'score': 0.005154100712388754}]
[{'label': 'sadness', 'score': 0.9507263898849487}, {'label': 'grief', 'score': 0.01870637573301792}, {'label': 'disappointment', 'score': 0.010302630253136158}, {'label': 'neutral', 'score': 0.009836453013122082}, {'label': 'fear', 'score': 0.002643423620611429}]
[{'label': 'sadness', 'score': 0.9557254910469055}, {'label': 'grief', 'score': 0.018743155524134636}, {'label': 'disappointment', 'score': 0.007817643694579601}, {'label': 'neutral', 'score': 0.006618563551455736}, {'label': 'fear', 'score': 0.004132463596761227}]
[{'label': 'sadness', 'score': 0.9699085354804993}, {'label': 'grief', 'score': 0.013477909378707409}, {'label': 'disappointment', 'score': 0.005602670833468437}, {'label': 'fear', 'score': 0.0029494748450815678}, {'label': 'neutral', 'score': 0.0024766994174569845}]
[{'label': 'sadness', 'score': 0.9280182123184204}, {'label': 'neutral', 'score': 0.03243562951683998}, {'label': 'grief', 'score': 0.018992815166711807}, {'label': 'disappointment', 'score': 0.006102411076426506}, {'label': 'caring', 'score': 0.003424234688282013}]
[{'label': 'sadness', 'score': 0.9167218208312988}, {'label': 'neutral', 'score': 0.03992018103599548}, {'label': 'grief', 'score': 0.019974570721387863}, {'label': 'disappointment', 'score': 0.006397585850208998}, {'label': 'caring', 'score': 0.0036336611956357956}]
[{'label': 'sadness', 'score': 0.9412774443626404}, {'label': 'grief', 'score': 0.023443782702088356}, {'label': 'neutral', 'score': 0.015258025377988815}, {'label': 'disappointment', 'score': 0.005260716192424297}, {'label': 'caring', 'score': 0.0027780395466834307}]
[{'label': 'sadness', 'score': 0.9255084991455078}, {'label': 'grief', 'score': 0.039672672748565674}, {'label': 'neutral', 'score': 0.010978207923471928}, {'label': 'disappointment', 'score': 0.0054229372180998325}, {'label': 'caring', 'score': 0.004096585791558027}]
[{'label': 'sadness', 'score': 0.9143399000167847}, {'label': 'grief', 'score': 0.044606734067201614}, {'label': 'neutral', 'score': 0.016309069469571114}, {'label': 'caring', 'score': 0.006176410708576441}, {'label': 'disappointment', 'score': 0.005632576998323202}]
[{'label': 'sadness', 'score': 0.9060219526290894}, {'label': 'grief', 'score': 0.05638565123081207}, {'label': 'neutral', 'score': 0.010428158566355705}, {'label': 'disappointment', 'score': 0.00666070356965065}, {'label': 'caring', 'score': 0.005195083562284708}]
[{'label': 'sadness', 'score': 0.8282252550125122}, {'label': 'grief', 'score': 0.11174952983856201}, {'label': 'neutral', 'score': 0.02020244300365448}, {'label': 'caring', 'score': 0.010211583226919174}, {'label': 'disappointment', 'score': 0.0062524485401809216}]
[{'label': 'sadness', 'score': 0.8059383034706116}, {'label': 'grief', 'score': 0.08858256042003632}, {'label': 'neutral', 'score': 0.05642349272966385}, {'label': 'caring', 'score': 0.009076997637748718}, {'label': 'disappointment', 'score': 0.008108452893793583}]
[{'label': 'sadness', 'score': 0.9324114918708801}, {'label': 'grief', 'score': 0.033783894032239914}, {'label': 'neutral', 'score': 0.012493320740759373}, {'label': 'disappointment', 'score': 0.008798820897936821}, {'label': 'caring', 'score': 0.003035410773009062}]
[{'label': 'sadness', 'score': 0.9621644616127014}, {'label': 'grief', 'score': 0.01653667353093624}, {'label': 'disappointment', 'score': 0.008446408435702324}, {'label': 'neutral', 'score': 0.004598596133291721}, {'label': 'caring', 'score': 0.0018607325619086623}]
[{'label': 'sadness', 'score': 0.9648020267486572}, {'label': 'grief', 'score': 0.015482645481824875}, {'label': 'disappointment', 'score': 0.009827732108533382}, {'label': 'neutral', 'score': 0.002388920169323683}, {'label': 'fear', 'score': 0.0018250844441354275}]
[{'label': 'sadness', 'score': 0.9632078409194946}, {'label': 'grief', 'score': 0.01759704388678074}, {'label': 'disappointment', 'score': 0.008897539228200912}, {'label': 'neutral', 'score': 0.0023206134792417288}, {'label': 'caring', 'score': 0.0021004320587962866}]
[{'label': 'sadness', 'score': 0.9565854668617249}, {'label': 'grief', 'score': 0.022060375660657883}, {'label': 'disappointment', 'score': 0.010081134736537933}, {'label': 'neutral', 'score': 0.0029630272183567286}, {'label': 'caring', 'score': 0.0021793260239064693}]
[{'label': 'sadness', 'score': 0.9284642934799194}, {'label': 'grief', 'score': 0.0303881224244833}, {'label': 'neutral', 'score': 0.012799658812582493}, {'label': 'disappointment', 'score': 0.011776376515626907}, {'label': 'caring', 'score': 0.006377001293003559}]
[{'label': 'sadness', 'score': 0.9404792785644531}, {'label': 'grief', 'score': 0.020919622853398323}, {'label': 'disappointment', 'score': 0.014389482326805592}, {'label': 'neutral', 'score': 0.009168585762381554}, {'label': 'caring', 'score': 0.004925113637000322}]
[{'label': 'sadness', 'score': 0.94921875}, {'label': 'grief', 'score': 0.016834843903779984}, {'label': 'disappointment', 'score': 0.015723710879683495}, {'label': 'neutral', 'score': 0.008484121412038803}, {'label': 'caring', 'score': 0.0028692542109638453}]
[{'label': 'sadness', 'score': 0.9625211954116821}, {'label': 'grief', 'score': 0.011449793353676796}, {'label': 'disappointment', 'score': 0.009463000111281872}, {'label': 'neutral', 'score': 0.008314837701618671}, {'label': 'caring', 'score': 0.002506677992641926}]
[{'label': 'sadness', 'score': 0.9716522097587585}, {'label': 'grief', 'score': 0.008790225721895695}, {'label': 'disappointment', 'score': 0.00854298286139965}, {'label': 'neutral', 'score': 0.004386233631521463}, {'label': 'caring', 'score': 0.0018245038809254766}]
[{'label': 'sadness', 'score': 0.969455361366272}, {'label': 'grief', 'score': 0.008807784877717495}, {'label': 'disappointment', 'score': 0.008752177469432354}, {'label': 'neutral', 'score': 0.006417945958673954}, {'label': 'caring', 'score': 0.0016532151494175196}]
[{'label': 'sadness', 'score': 0.947198748588562}, {'label': 'grief', 'score': 0.02300511673092842}, {'label': 'neutral', 'score': 0.010381600819528103}, {'label': 'disappointment', 'score': 0.009912027046084404}, {'label': 'caring', 'score': 0.002569515723735094}]
[{'label': 'sadness', 'score': 0.9486492276191711}, {'label': 'grief', 'score': 0.01954559050500393}, {'label': 'neutral', 'score': 0.013461573049426079}, {'label': 'disappointment', 'score': 0.007700541988015175}, {'label': 'fear', 'score': 0.0028507253155112267}]
[{'label': 'sadness', 'score': 0.9422087669372559}, {'label': 'neutral', 'score': 0.018434548750519753}, {'label': 'grief', 'score': 0.018080906942486763}, {'label': 'disappointment', 'score': 0.00937589816749096}, {'label': 'fear', 'score': 0.0035940958186984062}]
[{'label': 'sadness', 'score': 0.916209876537323}, {'label': 'neutral', 'score': 0.0385621078312397}, {'label': 'grief', 'score': 0.01912972889840603}, {'label': 'disappointment', 'score': 0.010726400651037693}, {'label': 'fear', 'score': 0.00437659677118063}]
[{'label': 'sadness', 'score': 0.8341512680053711}, {'label': 'neutral', 'score': 0.09690964967012405}, {'label': 'grief', 'score': 0.03184976801276207}, {'label': 'disappointment', 'score': 0.012582708150148392}, {'label': 'fear', 'score': 0.005195192992687225}]
[{'label': 'sadness', 'score': 0.855119526386261}, {'label': 'neutral', 'score': 0.0798758938908577}, {'label': 'grief', 'score': 0.03086007945239544}, {'label': 'disappointment', 'score': 0.011525989510118961}, {'label': 'caring', 'score': 0.004762966651469469}]
